,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Vrukshasana/Images/1.png,130.42607874009914,219.86024262100938,171.31958157492872,178.40252380275436,182.72631099390628,69.14554196042165,355.35672741688114,17.96013279067942,300.1789319290816,174.64417495714483,238.65764250581216,299.7448812969422,183.9890910323315,169.12325458057222
0,TRAIN/Vrukshasana/Images/download.jpeg,174.4006606634794,204.81419699053515,193.84069549165562,175.59003146852027,188.5184227020148,28.178590109959174,2.9087435290887456,30.5625832187776,318.3274042417266,175.44623202084136,240.42422886274449,311.98721249581666,187.59464336859145,166.69476349390894
0,TRAIN/Vrukshasana/Images/images (1).jpeg,158.26180760404498,196.6874840166889,186.22094992115962,186.0361925649503,324.9977811935902,177.42952483083468,326.68026014856633,357.7745998179424,318.93478205636944,113.67617843865796,176.91382861079353,312.408133294765,193.95947382269338,169.2945159779178
0,TRAIN/Vrukshasana/Images/images (2).jpeg,304.73628473702774,56.30993247402022,39.94397655644998,36.74614885443757,326.692476085948,173.10672757722125,333.26237169568316,358.5243226918506,91.89730303715406,111.4694109348418,182.33440918605635,312.5572446005482,192.05078488340956,161.08841212968454
0,TRAIN/Vrukshasana/Images/images.jpeg,322.9403819233307,32.08973468120634,9.543661988011172,14.555383770530934,329.6208739886316,174.19404265082625,327.74466493470936,354.8224401568486,56.263236657534925,115.40938528325805,186.09459863286278,316.51885039743524,204.38937439253195,168.20700467346924
0,TRAIN/Vrukshasana/Images/istockphoto-1023563042-612x612.jpg,307.6332307418301,61.36107745534631,22.633796205321804,28.6963235401564,305.5289333486048,173.56201274116546,334.1101203582019,3.2988308025717443,77.65080229659557,120.83547913209117,187.11641725253637,304.22752961900073,202.26113436925206,164.6734698928979
0,TRAIN/Vrukshasana/Images/istockphoto-1094418370-612x612.jpg,297.69497332461077,45.15900730551507,20.268916154136818,26.072156162114023,186.03501033752642,47.76430349433235,1.7821957119909368,22.921523666567804,77.6105978053283,170.3912013705067,246.609056089207,317.9576060628734,198.116949450922,164.14935182648964
0,TRAIN/Vrukshasana/Images/istockphoto-1094418632-612x612.jpg,225.0,137.17904980179762,172.91063752298217,184.6507252078834,178.1808880054743,298.40620357092627,7.053775130392485,338.5629863588498,59.46064888728796,184.85173661024865,116.26261669517076,42.510447078000844,171.2779727682519,182.55309619893004
0,TRAIN/Vrukshasana/Images/istockphoto-1177568976-612x612.jpg,187.49585763972988,175.05403345289582,170.93349726018383,165.19912994167802,103.42738456464963,184.66252416144692,17.266802541091632,1.901475378205204,34.69084784404639,209.70002699197443,175.4828962864824,45.0,165.9169558240724,185.39089700616313
0,TRAIN/Vrukshasana/Images/istockphoto-1215515999-612x612.jpg,123.49518467374116,234.62546822064834,171.90224464269704,171.32778457246704,188.5850854225612,30.772676134274498,4.550851347049713,34.41042914193233,295.62985423986675,179.62087713284194,240.32733806817677,316.56113375571755,192.08318819613305,164.2426826758893
0,TRAIN/Vrukshasana/Images/istockphoto-1323684419-640x640.jpg,274.9320874282649,27.919766428108616,18.473740813956805,33.56150578322062,183.45886580104582,42.203291496724155,356.5952769681676,29.465221384766668,95.786971385301,174.75702745814303,244.10004408319472,306.4894751389748,204.5074052301297,177.75588547887227
0,TRAIN/Vrukshasana/Images/istockphoto-1340462826-612x612.jpg,113.66087623188875,247.80836361257127,166.38659593674402,172.9075577325195,330.42254357857115,178.29810215052302,351.7506558210937,323.66435099122845,289.54840283097,130.78545079514436,180.4072286929732,320.6757882702505,227.09611831479964,168.43848710813168
0,TRAIN/Vrukshasana/Images/istockphoto-1375879438-612x612.jpg,269.7567810506239,23.548781070205457,352.6395845159922,55.02333339644143,187.87923912870482,58.06931789628218,0.6818349399526795,14.228204094731577,105.0505673616051,173.49762839822722,241.9992649255803,314.8496177219284,210.0481644608956,185.05589973010373
0,TRAIN/Vrukshasana/Images/istockphoto-1403294529-612x612.jpg,306.5998389256209,50.624817336551665,40.95603416099911,26.440033309776002,181.16239351423326,35.52698628631138,2.2670376313890723,31.232182039433948,89.33007479664752,177.7945857043736,249.16614309726748,309.0738142897365,196.37569503596362,156.24107742878414
0,TRAIN/Vrukshasana/Images/istockphoto-1455669213-612x612.jpg,303.8832606553689,45.936122241356685,36.15623525902689,34.597058413190176,180.67480866671116,35.43551350477376,356.30394350645446,41.35370303143955,96.99989885337295,175.7083723612975,248.31102905814745,309.955059031734,193.56029424161588,162.46570266981928
0,TRAIN/Vrukshasana/Images/istockphoto-503159210-612x612.jpg,262.94215335011893,121.35276166685594,192.89374404488217,202.61986494804043,177.97430562187733,301.9592389661033,350.43091559346277,342.2704355311173,96.11550356628541,183.96465472285612,115.01689347810002,23.148462985306647,174.29083184706815,196.49027514245356
0,TRAIN/Vrukshasana/Images/istockphoto-506106727-612x612.jpg,315.8313193544929,41.59557791621742,42.847037210899536,26.116961621914783,186.1937401218393,51.68173096161665,3.718237278565445,19.61009239410202,91.06991564711772,171.7461488544376,237.86786492227293,307.97160376105046,190.15487858627816,151.2499436091523
0,TRAIN/Vrukshasana/Images/istockphoto-514717606-612x612.jpg,160.89659480622032,227.0729322046735,186.74212499016863,171.86366510159436,321.4550255784804,181.9805428126176,346.7579369511994,337.0877632756212,309.1593712733232,136.8366645631989,170.64702074990674,323.42696902148066,206.7608123837086,164.74123736754072
