,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
48,0.40685519576072693,0.1506614089012146,-0.22319281101226807,0.9999860525131226,0.41817784309387207,0.13447305560112,-0.22755031287670135,0.9999278783798218,0.42113548517227173,0.13505709171295166,-0.22789596021175385,0.9999289512634277,0.4240470230579376,0.13507887721061707,-0.22776372730731964,0.999922513961792,0.4161265790462494,0.13230934739112854,-0.2009696215391159,0.9999419450759888,0.41741490364074707,0.13203290104866028,-0.20142382383346558,0.999958872795105,0.41847410798072815,0.13163599371910095,-0.20160317420959473,0.9999545812606812,0.44932982325553894,0.15083551406860352,-0.2064235955476761,0.9999576807022095,0.43733319640159607,0.14764338731765747,-0.08485358953475952,0.9999536275863647,0.41417860984802246,0.1760084182024002,-0.21236811578273773,0.9999547004699707,0.41101616621017456,0.17296113073825836,-0.17969682812690735,0.9999399185180664,0.5171868801116943,0.26788756251335144,-0.19188621640205383,0.9999387264251709,0.3812599182128906,0.2613387107849121,0.002053944393992424,0.999876856803894,0.6338628530502319,0.2747189700603485,-0.2799367606639862,0.9988462924957275,0.27616384625434875,0.2515098750591278,-0.023927051573991776,0.9799031615257263,0.7346025705337524,0.27597057819366455,-0.4318612515926361,0.9980136156082153,0.17320400476455688,0.23621317744255066,-0.18901434540748596,0.9913673996925354,0.7681605815887451,0.27530622482299805,-0.45845359563827515,0.9956010580062866,0.14302319288253784,0.2365250587463379,-0.21627874672412872,0.9843677878379822,0.7719125747680664,0.2774627208709717,-0.5015624165534973,0.9960178732872009,0.13942307233810425,0.233018696308136,-0.257809042930603,0.9857730269432068,0.759625256061554,0.2836211025714874,-0.4535909593105316,0.9951930046081543,0.15225517749786377,0.23698806762695312,-0.216933473944664,0.989233136177063,0.49234890937805176,0.560987651348114,-0.051966097205877304,0.9999668598175049,0.4100628197193146,0.5538159012794495,0.05168716609477997,0.9999617338180542,0.6204514503479004,0.6724576950073242,-0.12469485402107239,0.9961749315261841,0.2586177587509155,0.5550936460494995,-0.20403091609477997,0.9973500967025757,0.7478588819503784,0.7940047979354858,-0.02638613060116768,0.9967393279075623,0.26358723640441895,0.7811705470085144,-0.05147048830986023,0.9906112551689148,0.759407639503479,0.8104710578918457,-0.02777216024696827,0.9707080721855164,0.27920305728912354,0.8210687637329102,-0.04132331535220146,0.980719268321991,0.7698085904121399,0.8615821599960327,-0.19690123200416565,0.9946052432060242,0.1927686631679535,0.8328989744186401,-0.15449996292591095,0.9878596663475037
49,0.48140019178390503,0.19692450761795044,-0.1624893993139267,0.9999934434890747,0.4902952015399933,0.1803668737411499,-0.1632089614868164,0.9999496936798096,0.4929942190647125,0.1812777817249298,-0.16343505680561066,0.9999562501907349,0.49554386734962463,0.18248394131660461,-0.16331689059734344,0.9999450445175171,0.488018274307251,0.1791621446609497,-0.14679273962974548,0.9999662637710571,0.48902469873428345,0.17901039123535156,-0.1471259891986847,0.9999791383743286,0.48981422185897827,0.17885854840278625,-0.14726120233535767,0.9999744892120361,0.5127367377281189,0.19634349644184113,-0.1397414356470108,0.9999741315841675,0.5048391819000244,0.19304879009723663,-0.06336519122123718,0.999980092048645,0.487528920173645,0.22063720226287842,-0.151616632938385,0.9999716281890869,0.48454543948173523,0.2197803258895874,-0.13134858012199402,0.9999651908874512,0.5658951997756958,0.3040958046913147,-0.12360820919275284,0.9999550580978394,0.46415358781814575,0.30070415139198303,-0.006770870182663202,0.9998955726623535,0.6562385559082031,0.29437172412872314,-0.1846024990081787,0.998540997505188,0.38257819414138794,0.2911790609359741,-0.04052567109465599,0.9767024517059326,0.7351407408714294,0.2968520224094391,-0.29647353291511536,0.9978545308113098,0.3043871521949768,0.28954604268074036,-0.16279765963554382,0.9914548397064209,0.758284330368042,0.2978910207748413,-0.314543217420578,0.9965168237686157,0.2816789448261261,0.2951895594596863,-0.18426239490509033,0.9875478744506836,0.7615141868591309,0.2966862618923187,-0.34867095947265625,0.9970871806144714,0.27790704369544983,0.28943300247192383,-0.21052506566047668,0.9885115623474121,0.7535073757171631,0.29690393805503845,-0.31356748938560486,0.9967461824417114,0.2868886888027191,0.28983891010284424,-0.18135178089141846,0.9916834831237793,0.5539225339889526,0.585618257522583,-0.03941246494650841,0.9999556541442871,0.4880591630935669,0.5798507928848267,0.03915451467037201,0.9999386072158813,0.6321461796760559,0.7457427382469177,-0.09851987659931183,0.9923980832099915,0.3831039071083069,0.67948979139328,-0.09840889275074005,0.9893029928207397,0.7169108390808105,0.9096876978874207,-0.03483252227306366,0.9923754334449768,0.36403533816337585,0.878333330154419,0.013751421123743057,0.9768642783164978,0.7270065546035767,0.9330843091011047,-0.03708644211292267,0.9355828762054443,0.3754347562789917,0.9211252927780151,0.020992392674088478,0.9580064415931702,0.7153788208961487,0.9663786888122559,-0.16299962997436523,0.9895674586296082,0.30919426679611206,0.927635669708252,-0.05625607445836067,0.9756525754928589
50,0.5318584442138672,0.2500956654548645,-0.13903287053108215,0.9999984502792358,0.5261396765708923,0.2338290959596634,-0.11887548863887787,0.9999904632568359,0.524994969367981,0.23405665159225464,-0.11910270899534225,0.9999911785125732,0.5237127542495728,0.23442991077899933,-0.1190691739320755,0.9999912977218628,0.5233755707740784,0.2337363064289093,-0.14077873528003693,0.9999948740005493,0.5199593305587769,0.23422297835350037,-0.14104624092578888,0.9999963045120239,0.5161569118499756,0.23553307354450226,-0.1411077380180359,0.9999959468841553,0.5068511962890625,0.2449820339679718,-0.03188033029437065,0.9999957084655762,0.4959680736064911,0.24750283360481262,-0.130512535572052,0.9999926090240479,0.5294420123100281,0.2721001207828522,-0.1056581363081932,0.9999959468841553,0.5258114337921143,0.27335456013679504,-0.13628780841827393,0.9999963045120239,0.5470179319381714,0.363043874502182,0.0142452921718359,0.9999934434890747,0.4466472268104553,0.3642835021018982,-0.13059060275554657,0.9999816417694092,0.6269400119781494,0.3341791331768036,0.020136548206210136,0.9966268539428711,0.35787433385849,0.34962376952171326,-0.2010992020368576,0.9994994401931763,0.6995158195495605,0.31082817912101746,-0.08881498873233795,0.9978618025779724,0.2775929272174835,0.3507700562477112,-0.298324853181839,0.9977701902389526,0.7231099009513855,0.31414151191711426,-0.101249560713768,0.9939600229263306,0.25468072295188904,0.3500186800956726,-0.32560133934020996,0.9928026795387268,0.7262812256813049,0.30932021141052246,-0.13909699022769928,0.994900643825531,0.25077706575393677,0.34725040197372437,-0.3530602753162384,0.993280827999115,0.7182763814926147,0.3121410310268402,-0.10962435603141785,0.9952279329299927,0.2603006958961487,0.34956297278404236,-0.31625595688819885,0.991753339767456,0.5267428159713745,0.6442040205001831,0.05213204398751259,0.9999734163284302,0.46160393953323364,0.6495151519775391,-0.052288707345724106,0.999962329864502,0.6436877250671387,0.6753256916999817,-0.11546973139047623,0.9986099004745483,0.37357258796691895,0.7807801365852356,-0.13273440301418304,0.9987185001373291,0.6584243774414062,0.8873972296714783,0.023442527279257774,0.9918932914733887,0.28278177976608276,0.9008944630622864,0.018080616369843483,0.9938488602638245,0.6486470699310303,0.9252802729606628,0.030711978673934937,0.9765735864639282,0.27755171060562134,0.919981837272644,0.028574511408805847,0.9511588215827942,0.7093921899795532,0.9227069616317749,-0.06974466145038605,0.9890241622924805,0.2591054439544678,0.9454299211502075,-0.07535352557897568,0.9843460917472839
51,0.581996500492096,0.18139499425888062,-0.15528856217861176,0.9999997615814209,0.5750306844711304,0.16701337695121765,-0.1363329440355301,0.9999984502792358,0.5739466547966003,0.16735196113586426,-0.13653632998466492,0.9999986886978149,0.572654664516449,0.16755425930023193,-0.13647088408470154,0.9999985694885254,0.5736666917800903,0.167423814535141,-0.16116422414779663,0.9999992847442627,0.5713645219802856,0.16825813055038452,-0.16140146553516388,0.9999995231628418,0.56764817237854,0.16858887672424316,-0.16142936050891876,0.9999994039535522,0.5563141703605652,0.17481818795204163,-0.04727727919816971,0.9999992847442627,0.548647403717041,0.17600557208061218,-0.16080458462238312,0.9999988079071045,0.5770549774169922,0.2037665992975235,-0.1204298809170723,0.9999992847442627,0.5745242834091187,0.20307223498821259,-0.155268132686615,0.9999994039535522,0.5866242051124573,0.27577275037765503,0.014899613335728645,0.9999984502792358,0.4945537745952606,0.27482378482818604,-0.17067185044288635,0.9999973773956299,0.6577783823013306,0.2721286416053772,0.016787592321634293,0.9959478974342346,0.41470563411712646,0.28594112396240234,-0.23984280228614807,0.999882698059082,0.7328866124153137,0.26105251908302307,-0.09896425902843475,0.9978616833686829,0.3340601325035095,0.2894385755062103,-0.34078532457351685,0.9991599321365356,0.7564562559127808,0.2617943286895752,-0.11184113472700119,0.994616687297821,0.3107815384864807,0.28937411308288574,-0.37017709016799927,0.9973093271255493,0.7588725686073303,0.2582460939884186,-0.14777210354804993,0.9955407977104187,0.30628418922424316,0.2865985333919525,-0.3970293402671814,0.997575581073761,0.7497023940086365,0.2616882026195526,-0.11894949525594711,0.9957858920097351,0.3160851001739502,0.28928515315055847,-0.3581807017326355,0.9966756105422974,0.5582563877105713,0.5564260482788086,0.07399921119213104,0.9999903440475464,0.5056573152542114,0.555966854095459,-0.07410762459039688,0.9999892711639404,0.6651414632797241,0.6000483632087708,-0.0814211294054985,0.9986668825149536,0.4154101014137268,0.69746994972229,-0.15334782004356384,0.999761164188385,0.6849746704101562,0.8097751140594482,0.030540332198143005,0.9969423413276672,0.3216872215270996,0.8161841034889221,-0.03705313429236412,0.9986024498939514,0.6747030019760132,0.8493558168411255,0.034883543848991394,0.993372917175293,0.3058048486709595,0.8280707597732544,-0.029726937413215637,0.9761156439781189,0.733460545539856,0.8506705164909363,-0.08240703493356705,0.9977396726608276,0.33333995938301086,0.8790057301521301,-0.16100160777568817,0.9972277283668518
52,0.46534010767936707,0.11950016766786575,-0.17065387964248657,0.9999818801879883,0.47590258717536926,0.10025328397750854,-0.1724277287721634,0.9998841285705566,0.47949090600013733,0.10060781240463257,-0.17273986339569092,0.9999005794525146,0.48300912976264954,0.10135778784751892,-0.17255046963691711,0.9998576641082764,0.47313815355300903,0.09951844811439514,-0.14575736224651337,0.9999308586120605,0.474317342042923,0.09902408719062805,-0.14621971547603607,0.9999630451202393,0.4754830598831177,0.09811050444841385,-0.14643113315105438,0.9999579191207886,0.5068217515945435,0.1151617169380188,-0.1520594358444214,0.9999164342880249,0.49770447611808777,0.11116668581962585,-0.029850002378225327,0.9999649524688721,0.4747912585735321,0.14476245641708374,-0.161336287856102,0.9999222755432129,0.468109130859375,0.14161348342895508,-0.1284870058298111,0.9999279975891113,0.5762884020805359,0.2388838827610016,-0.15079768002033234,0.999914288520813,0.4501577615737915,0.23254434764385223,0.037122711539268494,0.9999133348464966,0.6827863454818726,0.24725425243377686,-0.25187715888023376,0.9979739785194397,0.34797602891921997,0.2324315309524536,0.006193060893565416,0.9730919003486633,0.7864861488342285,0.23907707631587982,-0.4072619676589966,0.9981491565704346,0.2513819634914398,0.20796212553977966,-0.1577540934085846,0.9978577494621277,0.8158972263336182,0.2504222095012665,-0.433562308549881,0.9972307085990906,0.22255274653434753,0.2110719084739685,-0.1882937103509903,0.9964928030967712,0.817361056804657,0.254783034324646,-0.4751404821872711,0.9976456761360168,0.21958503127098083,0.2115359753370285,-0.2243923544883728,0.9968546628952026,0.805559515953064,0.25447165966033936,-0.4283919632434845,0.9972708821296692,0.23157528042793274,0.21340733766555786,-0.18365687131881714,0.9974155426025391,0.5592347979545593,0.5498605966567993,-0.052167490124702454,0.99986732006073,0.47804877161979675,0.5528748631477356,0.05191837251186371,0.9998745918273926,0.659382700920105,0.7044272422790527,-0.09905681014060974,0.9777292609214783,0.3334137201309204,0.6311535835266113,-0.14572741091251373,0.9770703315734863,0.7686329483985901,0.8681293725967407,-0.059154484421014786,0.9863669276237488,0.2958592176437378,0.8603663444519043,-0.03191336989402771,0.957252025604248,0.7838937044143677,0.8946658372879028,-0.06696420162916183,0.9225044846534729,0.30552107095718384,0.903782844543457,-0.026436474174261093,0.9414339065551758,0.7575021386146545,0.9363107085227966,-0.2459699660539627,0.983792781829834,0.23012372851371765,0.8950462937355042,-0.14445681869983673,0.9573097825050354
53,0.5324769616127014,0.2519717812538147,-0.1348300278186798,0.9999983310699463,0.5271722674369812,0.23523327708244324,-0.11537648737430573,0.9999897480010986,0.5259621143341064,0.23586377501487732,-0.11560966819524765,0.999990701675415,0.524459183216095,0.23661120235919952,-0.11558128148317337,0.999990701675415,0.5248785018920898,0.23484620451927185,-0.13623380661010742,0.9999943971633911,0.5213507413864136,0.235366091132164,-0.13650421798229218,0.9999960660934448,0.517171323299408,0.2364395409822464,-0.1365654170513153,0.9999955892562866,0.5074581503868103,0.24566328525543213,-0.030990172177553177,0.9999954700469971,0.4968373477458954,0.24672457575798035,-0.1248813346028328,0.9999924898147583,0.5286054015159607,0.27561280131340027,-0.10233185440301895,0.9999954700469971,0.5255666971206665,0.27580127120018005,-0.13161447644233704,0.9999959468841553,0.546068549156189,0.36301472783088684,0.012795095331966877,0.9999932050704956,0.4469929039478302,0.365621417760849,-0.12434840947389603,0.9999825954437256,0.6263394355773926,0.3342830538749695,0.019434046000242233,0.9970282912254333,0.3593366742134094,0.35263577103614807,-0.1937110722064972,0.9995612502098083,0.6997700929641724,0.31335559487342834,-0.08628039807081223,0.9982312321662903,0.27715983986854553,0.3523860275745392,-0.2910928726196289,0.9980893731117249,0.7237370014190674,0.31537190079689026,-0.098708875477314,0.9949455857276917,0.2553504705429077,0.35252562165260315,-0.31708911061286926,0.9938327074050903,0.7272967100143433,0.3107287883758545,-0.13561640679836273,0.9957128763198853,0.251341313123703,0.3465876281261444,-0.34554991126060486,0.9943219423294067,0.7190199494361877,0.31392908096313477,-0.1067136898636818,0.9960403442382812,0.2606480121612549,0.34817227721214294,-0.30938485264778137,0.9932968020439148,0.5270331501960754,0.6461843252182007,0.05006154254078865,0.9999730587005615,0.4628215432167053,0.6500401496887207,-0.050244346261024475,0.9999611377716064,0.6422908902168274,0.6745460033416748,-0.11248581856489182,0.9991338849067688,0.37416934967041016,0.7783177495002747,-0.12230981141328812,0.9989442229270935,0.6589188575744629,0.8854706883430481,0.024671925231814384,0.9955921769142151,0.28403139114379883,0.8973556756973267,0.029308974742889404,0.9954565763473511,0.6491180062294006,0.9232805967330933,0.031607486307621,0.9865277409553528,0.2775660455226898,0.913693904876709,0.03975512087345123,0.9620307683944702,0.7088307738304138,0.9218881726264954,-0.07031809538602829,0.9936663508415222,0.2611895203590393,0.9444832801818848,-0.06641143560409546,0.988447368144989
54,0.4472569525241852,0.3515455722808838,-0.16363242268562317,0.9998904466629028,0.4599093496799469,0.34120216965675354,-0.17158138751983643,0.9996273517608643,0.4638608694076538,0.3418062925338745,-0.17193067073822021,0.9996194839477539,0.46770355105400085,0.34250423312187195,-0.17178112268447876,0.9995985627174377,0.4573049545288086,0.3405584990978241,-0.13552768528461456,0.9996951818466187,0.4590040445327759,0.34067612886428833,-0.13602197170257568,0.9997844099998474,0.46055853366851807,0.34062692523002625,-0.13621166348457336,0.9997851252555847,0.49189841747283936,0.3519100546836853,-0.17050638794898987,0.9997566342353821,0.48195239901542664,0.34984660148620605,-0.007492444943636656,0.9997592568397522,0.4565419852733612,0.37035512924194336,-0.1603545844554901,0.9997308850288391,0.4527972638607025,0.3697611391544342,-0.1161176860332489,0.9996850490570068,0.554863691329956,0.4292428493499756,-0.2089781016111374,0.9998427629470825,0.44077661633491516,0.4193366467952728,0.08981499820947647,0.9997153878211975,0.6659941077232361,0.42422807216644287,-0.33476346731185913,0.9977570176124573,0.3359142243862152,0.40955880284309387,0.06280597299337387,0.9539084434509277,0.7726824879646301,0.41041114926338196,-0.4728890657424927,0.9952713847160339,0.22881048917770386,0.3966469466686249,-0.11888571083545685,0.979103684425354,0.804923415184021,0.40763920545578003,-0.5018519759178162,0.9896907806396484,0.19581753015518188,0.39506828784942627,-0.1449807733297348,0.9594057202339172,0.810547411441803,0.4050825536251068,-0.5366463661193848,0.9906533360481262,0.18980294466018677,0.3943963050842285,-0.18823033571243286,0.9637823104858398,0.7968437075614929,0.40787678956985474,-0.49079737067222595,0.9893949627876282,0.20255717635154724,0.396072119474411,-0.1494627594947815,0.9718704223632812,0.5564044117927551,0.6371880173683167,-0.08238048106431961,0.9998832941055298,0.47729694843292236,0.6419399976730347,0.08216425776481628,0.9998966455459595,0.6578289270401001,0.737978458404541,-0.08735126256942749,0.9885092377662659,0.3240773379802704,0.6887296438217163,-0.16796410083770752,0.9949806332588196,0.7520371079444885,0.8416041135787964,0.0890393853187561,0.9891781806945801,0.31696271896362305,0.8427183628082275,-0.003937126602977514,0.9879361987113953,0.7697142362594604,0.8607749938964844,0.0954543948173523,0.9243574738502502,0.33218327164649963,0.8698740005493164,0.006547829136252403,0.9790488481521606,0.7353277206420898,0.8844994306564331,-0.08634931594133377,0.9826651811599731,0.24400046467781067,0.8726913928985596,-0.12796086072921753,0.9850772023200989
55,0.48573771119117737,0.21569126844406128,-0.1658438891172409,0.9999748468399048,0.4952697157859802,0.19616824388504028,-0.16207177937030792,0.9998469352722168,0.4995526671409607,0.19605642557144165,-0.16235317289829254,0.9998422861099243,0.5035831332206726,0.1956861913204193,-0.1622401475906372,0.9998321533203125,0.4904026687145233,0.19609925150871277,-0.14187557995319366,0.9998985528945923,0.49068066477775574,0.19602173566818237,-0.14231453835964203,0.9999265670776367,0.4909464120864868,0.19554471969604492,-0.14250600337982178,0.9999300241470337,0.5253444314002991,0.2027367502450943,-0.11828836798667908,0.9998558759689331,0.5116227269172668,0.2035018652677536,-0.0252474844455719,0.9998999834060669,0.49536755681037903,0.23821315169334412,-0.14765845239162445,0.9998846054077148,0.48877277970314026,0.2377401888370514,-0.12317324429750443,0.9998843669891357,0.5769435167312622,0.32808974385261536,-0.09198043495416641,0.9998164772987366,0.46412697434425354,0.30969905853271484,0.04173119366168976,0.9998432397842407,0.6763660311698914,0.31878143548965454,-0.14973460137844086,0.9960771203041077,0.3600882291793823,0.2978323996067047,0.002962208818644285,0.9824348092079163,0.7672682404518127,0.29835811257362366,-0.2782340347766876,0.9953397512435913,0.26840442419052124,0.27883562445640564,-0.16376475989818573,0.9904918074607849,0.7921673059463501,0.2917327880859375,-0.29938754439353943,0.9908855557441711,0.24192750453948975,0.2752833664417267,-0.19268293678760529,0.9799544215202332,0.7955647706985474,0.28780317306518555,-0.33702561259269714,0.9919840693473816,0.23825140297412872,0.2732357978820801,-0.22732092440128326,0.9815861582756042,0.7862385511398315,0.2918863892555237,-0.29755499958992004,0.9907941222190857,0.2492600530385971,0.2780531346797943,-0.18823643028736115,0.9846381545066833,0.5494987368583679,0.609682023525238,-0.03486653044819832,0.9999133348464966,0.47900065779685974,0.6110455393791199,0.03456363081932068,0.9999284744262695,0.658997118473053,0.7276514768600464,-0.13559357821941376,0.9869192242622375,0.33567970991134644,0.6365997791290283,-0.16597695648670197,0.9910968542098999,0.781306266784668,0.845033586025238,-0.0523347370326519,0.979598343372345,0.31883537769317627,0.8541222810745239,-0.028265850618481636,0.9626264572143555,0.7946937084197998,0.8604288101196289,-0.053773730993270874,0.8814795613288879,0.329416960477829,0.8931852579116821,-0.019627977162599564,0.932202935218811,0.801551342010498,0.8967076539993286,-0.190923810005188,0.967373251914978,0.25449204444885254,0.8947519063949585,-0.11542654037475586,0.9419100880622864
56,0.4512099325656891,0.1849302351474762,-0.1506248265504837,0.9999091625213623,0.4627384841442108,0.16690456867218018,-0.1504073590040207,0.9994631409645081,0.46805697679519653,0.16784676909446716,-0.1507355123758316,0.9994540810585022,0.47280511260032654,0.1689193695783615,-0.15061579644680023,0.9994503855705261,0.45916539430618286,0.16658081114292145,-0.12626932561397552,0.999607503414154,0.4607903063297272,0.16726979613304138,-0.12674176692962646,0.9997043013572693,0.4625489413738251,0.16793450713157654,-0.1269763857126236,0.9997239708900452,0.49805429577827454,0.18240585923194885,-0.11959031969308853,0.9995325803756714,0.4834787845611572,0.18129485845565796,-0.008203607052564621,0.9995827078819275,0.45912280678749084,0.21010731160640717,-0.13658976554870605,0.9997062087059021,0.4542357623577118,0.20962363481521606,-0.10722868144512177,0.9996601343154907,0.561884343624115,0.3203620910644531,-0.0971255972981453,0.9998257756233215,0.424043208360672,0.28896307945251465,0.04087670147418976,0.9997596144676208,0.6772935390472412,0.2852703630924225,-0.16409583389759064,0.9977734684944153,0.31212231516838074,0.27179154753685,-0.014607926830649376,0.9856029748916626,0.7802630662918091,0.26476168632507324,-0.3121653199195862,0.9967103004455566,0.21972885727882385,0.263622909784317,-0.20113864541053772,0.972542405128479,0.8072644472122192,0.2701236605644226,-0.3335086405277252,0.9915297031402588,0.19009900093078613,0.26319336891174316,-0.23314402997493744,0.9372448921203613,0.8107423782348633,0.2670240104198456,-0.3795948922634125,0.9923391342163086,0.18756452202796936,0.2597624361515045,-0.2761695086956024,0.94149249792099,0.7988476753234863,0.2687458395957947,-0.33502599596977234,0.99156254529953,0.19988852739334106,0.2630586624145508,-0.2301945686340332,0.9537937045097351,0.5203447341918945,0.630393922328949,-0.03035902790725231,0.9999370574951172,0.43188610672950745,0.6319363713264465,0.03008100390434265,0.9999359846115112,0.6618525981903076,0.761668860912323,-0.11916680634021759,0.9929643869400024,0.27740931510925293,0.6761114597320557,-0.21484971046447754,0.9970458149909973,0.7948840260505676,0.8885795474052429,-0.04142792895436287,0.9904496073722839,0.2708788812160492,0.9182357788085938,-0.05107872560620308,0.98005610704422,0.8116815090179443,0.9171281456947327,-0.04619026184082031,0.9150387644767761,0.28627514839172363,0.9562140703201294,-0.04072249308228493,0.9459445476531982,0.8085946440696716,0.9324749708175659,-0.2177472561597824,0.9799385070800781,0.19734662771224976,0.9566187262535095,-0.1602720320224762,0.9625596404075623
57,0.5269691348075867,0.22073684632778168,-0.19572331011295319,0.9999775886535645,0.5235570073127747,0.20020699501037598,-0.17362745106220245,0.9998947381973267,0.5253385901451111,0.19930225610733032,-0.1740085929632187,0.9999121427536011,0.5276160836219788,0.1983015239238739,-0.173947274684906,0.9999253749847412,0.5161053538322449,0.20172028243541718,-0.18177329003810883,0.9999234676361084,0.5106863975524902,0.20334380865097046,-0.18215371668338776,0.9999336004257202,0.5056460499763489,0.20546431839466095,-0.18226759135723114,0.9999265670776367,0.5190086960792542,0.21111610531806946,-0.06492790579795837,0.9999467134475708,0.4877675771713257,0.219018816947937,-0.09542758762836456,0.9998461008071899,0.5294222831726074,0.24114981293678284,-0.15222595632076263,0.9999386072158813,0.5189096331596375,0.243770033121109,-0.16410046815872192,0.9999179840087891,0.5785208940505981,0.3167997896671295,-0.017026975750923157,0.9999818801879883,0.4455433785915375,0.33556583523750305,-0.022355277091264725,0.9998643398284912,0.6728706955909729,0.28436732292175293,-0.042814403772354126,0.9868462085723877,0.37396788597106934,0.38162896037101746,0.1419345587491989,0.9635444283485413,0.7481435537338257,0.2639654874801636,-0.19146384298801422,0.9956099390983582,0.30460649728775024,0.4016478359699249,0.30046337842941284,0.95664381980896,0.7765108346939087,0.25139304995536804,-0.21373100578784943,0.9915527701377869,0.28223344683647156,0.40783825516700745,0.32375046610832214,0.922711968421936,0.7785463333129883,0.2506398558616638,-0.25072482228279114,0.993133544921875,0.2816857099533081,0.40380871295928955,0.2789008319377899,0.9319966435432434,0.7660316228866577,0.2602963447570801,-0.21169674396514893,0.9926780462265015,0.2914797067642212,0.4047226011753082,0.2838430106639862,0.9259818196296692,0.5569838285446167,0.6447500586509705,-0.0004095800395589322,0.9998824596405029,0.4703544080257416,0.6564773321151733,-2.962270264106337e-05,0.9997230172157288,0.6720888018608093,0.6715861558914185,-0.3127095103263855,0.9953826069831848,0.3813741207122803,0.8123315572738647,0.0758420005440712,0.9369727373123169,0.6852864027023315,0.9117188453674316,-0.23555506765842438,0.9712402820587158,0.2877904176712036,0.9397330284118652,0.30935004353523254,0.8846182227134705,0.6707912087440491,0.9611659049987793,-0.23342758417129517,0.9387872815132141,0.28871265053749084,0.966469407081604,0.327838271856308,0.6716213226318359,0.7393785119056702,0.9695131182670593,-0.356660395860672,0.9643503427505493,0.2443472445011139,0.9764376878738403,0.24773962795734406,0.8084346055984497
