,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/BaddhaKonasana/Images/BK_38.jpg,203.66975403787745,147.8815117297856,1.857122319531442,2.2625641519645594,330.7136807855039,28.3266554241072,311.46103741184,44.25547298608241,39.28709362617427,89.74225863650982,267.92084762789415,344.3297017557974,317.97882007588737,58.094766406301325
0,TRAIN/BaddhaKonasana/Images/BK_39.jpeg,186.44128230468814,175.56488555468403,1.28921932863071,2.030002961617817,343.4148372597089,18.475475048544396,299.22277121094476,53.36402297792928,38.5021224508929,74.02086166061945,291.2932841436306,311.74382216996054,347.2562445641053,12.379113002043415
0,TRAIN/BaddhaKonasana/Images/BK_4.jpg,195.50957139444418,163.6153148201864,12.163324990637388,11.069537120347062,341.7493891121608,17.21021032226214,297.4738477023914,63.85052945275073,55.309679975056355,85.10568164124595,274.9738349966911,305.8969118687768,39.60797010572425,332.37048326487707
0,TRAIN/BaddhaKonasana/Images/BK_41.jpg,189.32622797582013,160.15690317286973,6.797487852330587,9.30255410119407,341.62852230006035,16.51485340271042,304.32773384861196,56.589803318053164,51.3556138745168,88.63725189139454,272.5541867163318,315.3274008908444,15.847704981926857,7.2349286439449
0,TRAIN/BaddhaKonasana/Images/BK_42.jpg,191.8020833682508,169.23895773535833,5.517401940123826,4.321367264995594,342.32620136523,17.47033813135238,306.19537494201376,48.4302422047597,44.112328445148535,67.66208010230358,292.02208465958023,309.0929852352352,357.7414134068313,18.365047540588076
0,TRAIN/BaddhaKonasana/Images/BK_44.png,196.5059195178232,149.3314832978836,12.688057033673017,14.123186920939597,336.36350471654634,18.74504501634185,306.5468370176757,59.04014990955902,57.39938861444776,77.57665924966507,282.21079554734973,321.4608255130341,14.689690420972477,12.479071801927631
0,TRAIN/BaddhaKonasana/Images/BK_45.png,270.0682831285222,93.0604952599693,41.96598626314239,41.272498675346675,346.3804457638671,16.712067446228026,295.54392299566643,59.383612362885756,89.83892940216835,76.14044311137606,278.9715658569539,315.94505982783727,358.7650249707031,0.41188083937011366
0,TRAIN/BaddhaKonasana/Images/BK_47.jpg,184.892977316449,179.85389973141224,6.210529395863858,5.596188120960717,342.4421686555536,18.362589834975097,290.9144079439486,66.06935903642817,49.0707378881806,71.75887450759828,286.5286271991165,319.4324559023108,33.77301466964323,323.9149269571479
0,TRAIN/BaddhaKonasana/Images/BK_48.jpg,203.38522105721376,157.76575264364973,11.738571206722334,10.247108557802958,345.2184068255697,15.295411087071898,296.73209379275886,67.27332212034987,55.96767970244186,72.29694169202456,277.90865860601,306.13744346303605,356.8201698801358,11.142889858339313
0,TRAIN/BaddhaKonasana/Images/BK_5.jpg,193.47408285373098,169.9266005612693,4.293650060891292,3.7198217603040544,347.9756342571527,12.951509003425073,307.78916097805336,51.09586154459581,44.09939025759336,60.74113425786337,290.5268660166979,312.123382341264,340.53914494502504,12.565547543495965
0,TRAIN/BaddhaKonasana/Images/BK_50.jpg,209.0791764818735,160.48315516723247,20.705244194978416,24.93190621727409,309.1198374741174,43.84266693187048,310.731475118551,52.328063445523334,57.89177896687377,88.27197085309508,282.2665916027415,12.2356872470836,353.7606648589355,1.1344216309770059
0,TRAIN/BaddhaKonasana/Images/BK_51.png,182.26195223526074,176.85298204745587,0.6668460805995999,0.5219987329635645,347.4060857905368,13.460781317449499,289.71628103209014,64.15561244543967,38.88527884584505,56.864472618975114,297.1155385202077,309.1623125926232,343.3007557660064,21.2347041342539
0,TRAIN/BaddhaKonasana/Images/BK_52.jpeg,176.64644524456526,172.626764294362,24.727700948328742,340.1543381113362,335.14841414028785,35.09795469921737,345.5486396573454,32.802969724268465,31.279280332115277,82.0809906778781,240.48784593729218,282.3742038696361,37.05703616224044,20.49179568784316
0,TRAIN/BaddhaKonasana/Images/BK_53.jpg,194.4702941000659,163.68454085532503,8.174391790977332,7.93888014676587,344.2225036720054,15.268710909772857,301.0496571866226,57.29079163854473,49.53068428358965,80.36104647050323,283.32076997897144,303.8175753682124,6.812299252706014,0.7098228981901841
0,TRAIN/BaddhaKonasana/Images/BK_54.png,186.2363058105629,170.65760598838983,8.615648184164119,5.34396583655709,350.14247498793503,8.939450139442087,282.81105064542237,83.03346175737362,46.28655201799582,43.25675351569421,320.10688120551725,315.9581676077021,4.939215542126193,12.55336655013058
0,TRAIN/BaddhaKonasana/Images/BK_55.png,187.4610581233648,176.1621952935883,1.1067905198549826,0.828758723071537,345.02680398717274,16.540151912406436,303.5098927126116,50.11169343738688,38.24786896904854,70.88932022105264,291.9483932896701,305.9884004578142,334.219006342258,21.614778942786245
