,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Downward_Dog/Images/downward_dog1.jpg,171.4912966837297,169.95065141187513,161.69586323178268,199.75600099746458,180.24415667344306,180.11482104772023,359.3857509535784,0.5870263800992711,5.769885057879652,77.76353191853579,76.86209928167479,14.036243467926484,70.96791437190049,69.40676813185588
0,TRAIN/Downward_Dog/Images/downward_dog10.jpg,158.5594408968973,162.61452263337569,170.45711921065822,192.38934840071724,175.72988844794094,178.20528525138846,357.785038975134,1.7493014844454255,25.84232165063416,78.28454299671374,71.53748193608621,33.36636600105956,76.83361499232572,69.01882457218746
0,TRAIN/Downward_Dog/Images/downward_dog11.jpg,168.00916502096075,162.82409638425327,184.81562428608743,176.53177074108288,167.30920950084516,170.0701445827246,358.5535443439429,1.3062170399866695,8.746162262555208,79.09968184864383,77.17157993916952,5.5993393365205755,78.1398673745161,77.9887422775797
0,TRAIN/Downward_Dog/Images/downward_dog12.jpg,167.14822062987452,165.49507414034957,171.60906888839108,193.10963472183826,187.51380994437903,186.59039006610746,358.08140539581393,1.4720904674969388,8.037146395132861,80.76385983141536,79.86013475218128,340.90650799951436,82.88832140666999,80.34869456693627
0,TRAIN/Downward_Dog/Images/downward_dog13.jpg,167.891482028325,172.43121545986506,170.75388725443673,191.33136748219087,181.22408252217622,183.6619355755198,358.44140637026396,1.5219153590512626,356.4610576313845,66.80140948635182,69.29096240835096,221.42366562500263,65.72464851284029,67.3357753627062
0,TRAIN/Downward_Dog/Images/downward_dog14.jpg,171.41637851988605,171.7506558210937,172.83107884780426,183.26234438677608,173.10700998733432,176.7776340456985,359.1499766189089,0.8142683640092737,0.7858497189209461,81.71380281695201,78.82438424462818,6.241914347415046,77.11317957616141,77.6274815363651
0,TRAIN/Downward_Dog/Images/downward_dog15.jpg,170.3112134396332,163.79400131100573,167.64821267356604,195.27767609540138,181.27657489287984,182.48955292199915,359.10783796811955,0.8263241397292664,345.1889437727473,97.72661761909724,98.77832981574683,217.44365594356054,94.59209795326461,96.40756035340645
0,TRAIN/Downward_Dog/Images/downward_dog16.jpg,164.07859228252505,161.29237849672398,172.69424046668917,190.4688981374649,177.96593271831088,180.1696809832479,357.49279225742777,2.3606102354105363,3.8568009855898406,75.52970589993411,75.5019930329951,344.7448812969422,74.57783868126134,74.98163936884934
0,TRAIN/Downward_Dog/Images/downward_dog17.jpg,176.54025062945408,170.75049144590537,177.2279241515231,184.70990285779376,181.55629476285714,180.19045618331938,359.17121516107017,0.7993863712502104,3.113092084983413,73.28292458577248,73.6520981686941,80.90972307917767,73.5324532069973,73.7624296857479
0,TRAIN/Downward_Dog/Images/downward_dog18.jpg,165.06858282186246,161.1583844921981,182.5448043798131,185.70759320140556,183.16036162604567,182.43969800352806,0.41877598786605075,359.6021190381654,8.6886620571023,72.98490152012103,74.28434163316577,327.7243556854224,78.47418392246932,77.06857837202543
