,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_15.jpeg,176.38308149708064,181.76627048600906,87.53599845799519,93.1221304621157,178.19316135023948,90.0,269.81200062610475,95.51241237190486,169.90807918356413,124.41625933229177,266.1377909461348,331.1134182330893,76.49845328244731,262.901297802535
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_16.jpeg,175.96975117034216,185.4037913602497,94.85702238955669,103.75945441574873,185.71059313749967,105.3481312504306,268.3743154947784,97.67589844127433,185.0876856520819,122.5232320399473,258.1064766965521,323.42696902148066,84.55005444884314,257.396211878129
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_17.jpeg,176.36181342213536,180.43078721700863,80.47745363387443,106.70781887917249,171.34046196012426,102.82878287145543,276.4627805929557,88.87669728592458,178.8575005769557,137.3281786940058,260.14276770209455,332.1459020583382,87.4551956201869,254.65510090662784
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_18.jpeg,182.38263863178204,172.25823092675603,108.66231183391258,99.44144182283003,241.86806940773982,185.7951528914739,260.0882224909516,100.641998354101,189.62371834314598,94.44124118943282,230.05663871105403,287.69890594799415,92.29061004263853,274.8495464339269
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_19.jpeg,178.31531568210372,178.3216813493289,94.36950757621854,103.07343341393005,178.68954079055052,108.62529954955177,258.25016615834824,104.91226683901671,183.46822925891712,122.60561635997526,265.8444190432217,327.482805487392,80.45738134365754,270.1133446187383
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_2.jpg,172.38528805796898,179.13314238642857,96.89006133516553,96.87994359523573,233.02723751043195,179.4169918385289,263.3095870091032,95.879547576802,180.61759227717994,111.52260010790708,238.18956944406497,303.111341960372,102.46186568335452,274.7486133936199
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_20.jpeg,177.70938995736148,185.73092520886516,99.8193006387579,101.95996441116813,179.5536538065776,97.5571636564725,253.83967162198303,111.88475022155936,181.89014610043188,113.45558734607701,271.37703719377276,331.35238354319114,72.68482811601797,265.555116311652
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_21.jpeg,183.34337614432712,173.80609503284902,108.91030553513774,100.00797980144131,245.7609648734209,181.1099135037068,283.17342045084547,75.84805013995397,191.5154155602163,108.37875814510822,218.99099404250546,320.7390984980896,108.19510086375516,258.18243952526126
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_22.jpeg,174.5596679689945,184.98850623288862,98.84181456019168,92.47857040737172,254.65270246206308,176.04890881586502,255.06332705161503,100.52306886495091,176.51234985440485,91.46303190857437,237.62968045618587,280.10503636503796,90.67548164505952,277.5457956426974
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_23.jpeg,174.9278671274855,172.8749836510982,106.11674725403222,101.96901672398246,270.3311857884154,179.96272233478948,249.1544049216525,103.79948539601936,192.39891230625355,89.35458091148793,240.76680509494994,281.16768902367,98.00192409033245,281.8001957554455
0,TRAIN/Veerabhadrasana/Images/Veerabhadrasana_24.jpeg,177.7974018382342,181.97493401088198,97.38604315126727,96.4520350105987,246.29809842074698,180.181315152699,257.71356735521493,99.6168715081928,178.02506598911802,97.99020809755892,238.4400827765165,280.7842978675626,91.01397872278531,280.4731599478939
